route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"20-SV5-O-j24-1","TA+ngo00","8.TA.20-SV5-O-j24-1.1.R","20-SV5-O-j24-1.1.R","Bad Fischau-Brunn Bahnhof","","1",""
"20-SV5-O-j24-1","TA+ngo00","9.TA.20-SV5-O-j24-1.2.H","20-SV5-O-j24-1.2.H","Puchberg am Schneeberg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+6ar00","1.TA.20-SV5-P-j24-1.1.R","20-SV5-P-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","10.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","100.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","101.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","102.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","103.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","104.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","105.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+gar00","106.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","107.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","108.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","109.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","11.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","110.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+6ar00","111.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+lar00","112.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+6ar00","113.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","114.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","115.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+6ar00","116.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","117.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","118.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","119.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","12.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+lar00","120.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","121.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+lar00","122.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","123.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","124.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","125.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","126.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","127.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","128.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","129.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","13.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","130.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","131.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","132.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","133.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","134.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","135.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","136.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","137.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","138.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","139.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","14.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","140.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","141.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","142.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","143.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","144.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","145.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","146.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","147.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","148.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+kar00","149.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","15.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","150.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+iar00","151.TA.20-SV5-P-j24-1.6.H","20-SV5-P-j24-1.6.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","16.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+61g10","17.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+71g10","18.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","19.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","2.TA.20-SV5-P-j24-1.1.R","20-SV5-P-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+61g10","20.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+71g10","21.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+61g10","22.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","23.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","24.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","25.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","26.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","27.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","28.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","29.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","3.TA.20-SV5-P-j24-1.1.R","20-SV5-P-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","30.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","31.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","32.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","33.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","34.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","35.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","36.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+6ar00","37.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","38.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","39.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","4.TA.20-SV5-P-j24-1.1.R","20-SV5-P-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","40.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","41.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","42.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","43.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+lar00","44.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","45.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","46.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","47.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","48.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","49.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","5.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","50.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","51.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","52.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","53.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","54.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","55.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","56.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","57.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","58.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","59.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","6.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","60.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","61.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+6ar00","62.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","63.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","64.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+dar00","65.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","66.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","67.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","68.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","69.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+81g10","7.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+iar00","70.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","71.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+9ar00","72.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","73.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","74.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+kar00","75.TA.20-SV5-P-j24-1.3.R","20-SV5-P-j24-1.3.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","76.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","77.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","78.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","79.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","8.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+aar00","80.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","81.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+aar00","82.TA.20-SV5-P-j24-1.4.H","20-SV5-P-j24-1.4.H","Mattersburg Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","83.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","84.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","85.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","86.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","87.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","88.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","89.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","9.TA.20-SV5-P-j24-1.2.R","20-SV5-P-j24-1.2.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-P-j24-1","TA+61g10","90.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","91.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","92.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","93.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+61g10","94.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","95.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+81g10","96.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","97.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","98.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-P-j24-1","TA+71g10","99.TA.20-SV5-P-j24-1.5.H","20-SV5-P-j24-1.5.H","Neudörfl Bahnhof","","0",""
"20-SV5-Q-j24-1","TA+f9720","1.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+d9720","10.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+d9720","11.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+f9720","12.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+f9720","13.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","14.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","15.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+v7320","16.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+6ar00","17.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","18.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","19.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+v7320","2.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","20.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","21.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+9ar00","22.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+8ar00","23.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
"20-SV5-Q-j24-1","TA+6ar00","24.TA.20-SV5-Q-j24-1.1.R","20-SV5-Q-j24-1.1.R","Wiener Neustadt Hauptbahnhof","","1",""
